"","Suburb","Rooms","Price","Method","SellerG","Date","Distance","Postcode","Bathroom","Car","Landsize","BuildingArea","YearBuilt","Lattitude","Longtitude","Regionname","Propertycount","Walk.Score","Population","CouncilArea","Month","Year"
"906","Keilor East",3,777000,"S","Brad",2017-07-22,11.7,"3033",2,1,300,135,1950,-37.73421,144.86832,"Western Metropolitan",5629,55,"13,234","Moonee Valley",7,2017
"907","Maribyrnong",3,640000,"S","Biggin",2017-07-22,4.3,"3032",2,2,91,132,2000,-37.77449,144.88011,"Western Metropolitan",4918,70,"10,135","Maribyrnong",7,2017
"908","Mitcham",4,926000,"S","Ray",2017-07-22,17.2,"3132",3,2,374,170,2000,-37.81521,145.18727,"Eastern Metropolitan",6871,64,"14,829","Whitehorse",7,2017
"909","Pascoe Vale",2,510000,"PI","Nelson",2017-07-22,8.5,"3044",1,1,129,88.3,2012,-37.71865,144.95018,"Northern Metropolitan",7485,59,"14,871","Moreland",7,2017
"910","Reservoir",2,617500,"SP","RW",2017-07-22,12,"3073",2,1,0,114,2010,-37.73012,145.02652,"Northern Metropolitan",21650,60,"47,517","Darebin",7,2017
"911","Sunshine North",4,650000,"SP","Sweeney",2017-07-22,10.5,"3020",2,1,283,181.6,2005,-37.76508,144.83629,"Western Metropolitan",4217,56,"10,659","Brimbank",7,2017
"912","Sunshine West",3,615000,"PI","Barry",2017-07-22,10.5,"3020",2,1,358,27,1999,-37.79573,144.79311,"Western Metropolitan",6763,49,"16,759","Brimbank",7,2017
"913","Taylors Lakes",3,502000,"S","Barry",2017-07-22,15.5,"3038",2,2,198,143,2004,-37.69503,144.77869,"Western Metropolitan",5336,49,"16,094","Brimbank",7,2017
"914","Templestowe Lower",2,731000,"S","Jellis",2017-07-22,12.4,"3107",1,1,217,115,2005,-37.75671,145.11401,"Eastern Metropolitan",5420,49,"13,206","Manningham",7,2017
"915","Wantirna South",3,630000,"S","Ray",2017-07-22,14.7,"3152",1,2,169,141,2001,-37.87345,145.22973,"Eastern Metropolitan",7082,57,"17,511","Knox",7,2017
"916","Airport West",3,780000,"S","Other",2017-07-29,10.4,"3042",2,1,195,192,2005,-37.7325,144.88272,"Western Metropolitan",3464,58,"6,954","Moonee Valley",7,2017
"917","Albion",2,340000,"S","Bells",2017-07-29,10.5,"3020",1,1,100,100,1970,-37.77956,144.82519,"Western Metropolitan",2185,53,"4,322","Brimbank",7,2017
"918","Albion",3,580000,"PI","Douglas",2017-07-29,10.5,"3020",2,2,175,110,2014,-37.77856,144.82443,"Western Metropolitan",2185,53,"4,322","Brimbank",7,2017
"919","Ascot Vale",3,1185000,"S","Barry",2017-07-29,4.3,"3032",2,2,271,135,2011,-37.7783,144.90876,"Western Metropolitan",6567,75,"13,503","Moonee Valley",7,2017
"920","Balwyn",4,1450000,"VB","Noel",2017-07-29,7.9,"3103",3,2,232,188.5,2000,-37.80345,145.07969,"Southern Metropolitan",5682,72,"12,945","Boroondara",7,2017
"921","Other",3,9e+05,"PI","Thomson",2017-07-29,17.3,"3193",2,2,243,135,2007,-37.98214,145.05175,"Southern Metropolitan",5366,64,"12,783","Bayside",7,2017
"922","Bentleigh",3,1435000,"S","hockingstuart",2017-07-29,11.4,"3204",3,2,307,177,2014,-37.91648,145.04927,"Southern Metropolitan",6795,75,"14,926","Glen Eira",7,2017
"923","Bentleigh East",3,1260000,"S","Woodards",2017-07-29,13.8,"3165",2,2,669,138,1960,-37.91289,145.08065,"Southern Metropolitan",10969,59,"25,928","Glen Eira",7,2017
"924","Other",3,1215000,"S","Hodges",2017-07-29,17.3,"3193",2,2,314,135,2005,-37.97287,145.01648,"Southern Metropolitan",2866,59,"5,937","Bayside",7,2017
"925","Camberwell",3,1280000,"SP","Jellis",2017-07-29,7.7,"3124",2,2,186,158,2014,-37.84143,145.08705,"Southern Metropolitan",8920,66,"20,022","Boroondara",7,2017
"926","Chadstone",5,1050000,"S","Buxton",2017-07-29,11.7,"3148",2,2,276,159,2011,-37.87883,145.09741,"Southern Metropolitan",3582,66,"7,825","Monash",7,2017
"927","Cheltenham",2,751000,"S","Buxton",2017-07-29,17.9,"3192",1,1,171,100,2009,-37.96304,145.06421,"Southern Metropolitan",9758,71,"20,273","Kingston",7,2017
"928","Coburg North",3,830000,"S","Ray",2017-07-29,6.7,"3058",2,2,275,142,2008,-37.73156,144.97087,"Northern Metropolitan",3445,62,"6,574","Moreland",7,2017
"929","Doncaster East",3,970000,"S","Ray",2017-07-29,14.3,"3109",2,2,283,135,2010,-37.78177,145.15818,"Eastern Metropolitan",10999,58,"27,069","Manningham",7,2017
"930","Doncaster East",3,1120000,"PI","Barry",2017-07-29,14.3,"3109",2,2,253,253,2010,-37.7626,145.17126,"Eastern Metropolitan",10999,58,"27,069","Manningham",7,2017
"931","Elwood",2,710000,"S","McGrath",2017-07-29,7.2,"3184",1,1,0,100,1980,-37.88465,144.99177,"Southern Metropolitan",8989,84,"14,644","Port Phillip",7,2017
"932","Elwood",3,1035000,"S","Chisholm",2017-07-29,7.2,"3184",2,2,0,111,2010,-37.87472,144.98235,"Southern Metropolitan",8989,84,"14,644","Port Phillip",7,2017
"933","Essendon",3,1002000,"S","Nelson",2017-07-29,7.5,"3040",2,2,292,135,2001,-37.74093,144.89279,"Western Metropolitan",9264,71,"18,841","Moonee Valley",7,2017
"934","Glen Iris",2,955000,"S","Jellis",2017-07-29,7.3,"3146",1,1,197,1,1970,-37.85448,145.0485,"Southern Metropolitan",10412,65,"24,992","Stonnington",7,2017
"935","Heidelberg",3,835000,"VB","hockingstuart",2017-07-29,8.9,"3084",2,2,161,135,2010,-37.74897,145.07024,"Eastern Metropolitan",2890,64,"5,733","Banyule",7,2017
"936","Highett",3,1030000,"PI","Hodges",2017-07-29,16,"3190",2,2,240,180,2006,-37.9461,145.02432,"Southern Metropolitan",4794,73,"10,281","Bayside",7,2017
"937","Highett",3,1200000,"S","Other",2017-07-29,16,"3190",1,2,269,125,2000,-37.94775,145.02379,"Southern Metropolitan",4794,73,"10,281","Bayside",7,2017
"938","Highett",4,1200000,"S","hockingstuart",2017-07-29,16,"3190",2,2,304,183,2007,-37.94633,145.04947,"Southern Metropolitan",4794,73,"10,281","Kingston",7,2017
"939","Kew",3,1405000,"S","Buckingham",2017-07-29,5.4,"3101",2,2,325,129,1980,-37.81614,145.05056,"Southern Metropolitan",10331,71,"23,871","Boroondara",7,2017
"940","Maidstone",4,821000,"S","Jas",2017-07-29,6.4,"3012",3,2,294,151,2014,-37.78133,144.86768,"Western Metropolitan",3873,62,"7,768","Maribyrnong",7,2017
"941","Maidstone",3,670000,"SP","Jas",2017-07-29,6.4,"3012",2,2,159,128,2016,-37.78502,144.86733,"Western Metropolitan",3873,62,"7,768","Maribyrnong",7,2017
"942","Other",3,360000,"SP","RW",2017-07-29,17.4,"Other",1,1,154,108,2008,-37.64992,144.91883,"Northern Metropolitan",4704,39,"14,841","Hume",7,2017
"943","Mont Albert",3,943000,"S","Fletchers",2017-07-29,10.2,"3127",1,1,248,135,2000,-37.82335,145.11358,"Eastern Metropolitan",2079,69,"4,961","Whitehorse",7,2017
"944","Moorabbin",3,920000,"S","hockingstuart",2017-07-29,14.3,"3189",2,2,230,135,2001,-37.93793,145.04048,"Southern Metropolitan",2555,71,"5,298","Kingston",7,2017
"945","Newport",3,950000,"SP","Greg",2017-07-29,6.2,"3015",2,2,211,135,2009,-37.83712,144.86686,"Western Metropolitan",5498,70,"12,028","Hobsons Bay",7,2017
"946","Oak Park",2,545000,"PI","Hodges",2017-07-29,11.2,"3046",1,1,0,80,2013,-37.71652,144.92268,"Northern Metropolitan",2651,55,"5,751","Moreland",7,2017
"947","Reservoir",2,672000,"S","hockingstuart",2017-07-29,12,"3073",1,1,243,120,2012,-37.71045,145.0018,"Northern Metropolitan",21650,60,"47,517","Darebin",7,2017
"948","South Kingsville",3,730000,"S","Sweeney",2017-07-29,6.2,"3015",2,2,340,135,2000,-37.83172,144.86683,"Western Metropolitan",984,59,"1,829","Hobsons Bay",7,2017
"949","Ashwood",2,770000,"SP","Buxton",2017-08-04,12.2,"3147",1,2,162,100,2010,-37.871,145.0994,"Southern Metropolitan",2894,63,"6,091","Monash",8,2017
"950","Bentleigh",2,620000,"SP","McGrath",2017-08-04,13,"3204",2,1,0,100,2012,-37.9329,145.0393,"Southern Metropolitan",6795,75,"14,926","Glen Eira",8,2017
"951","Brighton",2,975000,"PI","Marshall",2017-08-04,11.2,"3186",1,1,444,182,1915,-37.8993,145.0046,"Southern Metropolitan",10579,75,"21,267","Bayside",8,2017
"952","Brighton",4,2900000,"VB","Kay",2017-08-04,11.2,"3186",4,2,473,292,2013,-37.9104,144.9999,"Southern Metropolitan",10579,75,"21,267","Bayside",8,2017
"953","Brighton",3,2100000,"S","Buxton",2017-08-04,11.2,"3186",2,4,0,145,1970,-37.928,145.0002,"Southern Metropolitan",10579,75,"21,267","Bayside",8,2017
"954","Burwood",3,975000,"VB","Other",2017-08-04,11.7,"3125",2,2,267,150,2012,-37.8463,145.1071,"Southern Metropolitan",5678,59,"13,172","Whitehorse",8,2017
"955","Coburg",2,781000,"S","hockingstuart",2017-08-04,7.8,"3058",1,1,0,112.9,2014,-37.7422,144.9604,"Northern Metropolitan",11204,71,"24,996","Moreland",8,2017
"956","Collingwood",3,1308000,"S","Jellis",2017-08-04,1.6,"3066",1,2,125,135,1990,-37.7953,144.9864,"Northern Metropolitan",4553,92,"6,490","Yarra",8,2017
"957","Elsternwick",3,850000,"VB","Other",2017-08-04,8.5,"3185",2,2,114,145,1995,-37.8857,145.0011,"Southern Metropolitan",4898,83,"9,772","Glen Eira",8,2017
"958","Fitzroy",2,1100000,"VB","Nelson",2017-08-04,1.6,"3065",2,1,81,136,1990,-37.7976,144.9778,"Northern Metropolitan",5825,96,"9,420","Yarra",8,2017
"959","Footscray",3,760000,"VB","Jas",2017-08-04,6.4,"3011",1,1,219,3,2011,-37.796,144.8819,"Western Metropolitan",7570,78,"13,203","Maribyrnong",8,2017
"960","Footscray",2,485000,"SP","Biggin",2017-08-04,6.4,"3011",2,1,0,70,2011,-37.7883,144.884,"Western Metropolitan",7570,78,"13,203","Maribyrnong",8,2017
"961","Glen Iris",3,1253000,"S","Abercromby's",2017-08-04,9.2,"3146",2,2,0,131,1995,-37.8574,145.0494,"Southern Metropolitan",10412,65,"24,992","Stonnington",8,2017
"962","Hawthorn East",3,1264000,"S","hockingstuart",2017-08-04,7.5,"3123",2,2,0,187,2010,-37.8302,145.0527,"Southern Metropolitan",6482,83,"13,113","Boroondara",8,2017
"963","Heidelberg Heights",3,575000,"S","Noel",2017-08-04,10.5,"3081",1,2,192,91,1995,-37.7388,145.0581,"Eastern Metropolitan",2947,64,"6,410","Banyule",8,2017
"964","Hughesdale",3,998000,"S","Ray",2017-08-04,13,"3166",2,2,246,135,2000,-37.9031,145.0804,"Southern Metropolitan",3145,74,"7,062","Monash",8,2017
"965","Kensington",1,425000,"SA","Biggin",2017-08-04,4.2,"3031",1,1,0,46,2000,-37.7886,144.9253,"Northern Metropolitan",5263,82,"9,689","Melbourne",8,2017
"966","Kew",3,690000,"S","McGrath",2017-08-04,5.6,"3101",1,2,111,3,1872,-37.7941,145.0238,"Southern Metropolitan",10331,71,"23,871","Boroondara",8,2017
"967","Kew",3,752000,"S","hockingstuart",2017-08-04,5.6,"3101",2,2,0,102,1980,-37.794,145.033,"Southern Metropolitan",10331,71,"23,871","Boroondara",8,2017
"968","Maribyrnong",2,431000,"S","Raine",2017-08-04,8.7,"3032",1,1,0,100,2000,-37.7722,144.8807,"Western Metropolitan",4918,70,"10,135","Maribyrnong",8,2017
"969","Reservoir",3,815000,"S","Barry",2017-08-04,11.2,"3073",2,2,213,1,2012,-37.7085,145.018,"Northern Metropolitan",21650,60,"47,517","Darebin",8,2017
"970","Richmond",2,1090000,"S","Fletchers",2017-08-04,2.6,"3121",2,1,0,137,2002,-37.8151,145.0003,"Northern Metropolitan",14949,90,"23,838","Yarra",8,2017
"971","Strathmore",3,925000,"S","Frank",2017-08-04,9.7,"3041",3,1,555,293,2005,-37.7345,144.9228,"Western Metropolitan",3284,69,"8,101","Moonee Valley",8,2017
"972","Templestowe Lower",3,950000,"VB","hockingstuart",2017-08-04,13.8,"3107",2,2,306,135,2008,-37.7658,145.1014,"Eastern Metropolitan",5420,49,"13,206","Manningham",8,2017
"973","West Footscray",3,815000,"S","McGrath",2017-08-04,8.2,"3012",1,2,203,3,2007,-37.7928,144.8811,"Western Metropolitan",5058,64,"10,215","Maribyrnong",8,2017
"974","Other",3,670000,"VB","Jas",2017-08-04,8.9,"3016",2,2,146,141,2001,-37.857,144.8846,"Western Metropolitan",802,61,"1,543","Hobsons Bay",8,2017
"975","Balwyn North",4,1575000,"SA","Fletchers",2017-08-07,9.7,"3104",2,2,392,188.5,2007,-37.80039,145.0961,"Southern Metropolitan",7809,61,"20,345","Boroondara",8,2017
"976","Brunswick East",3,937000,"SP","Jellis",2017-08-07,4,"3057",2,1,110,121.8,2000,-37.76049,144.98065,"Northern Metropolitan",5533,83,"8,502","Moreland",8,2017
"977","Carnegie",4,1250000,"S","hockingstuart",2017-08-07,10.1,"3163",3,2,326,223,2005,-37.89334,145.05463,"Southern Metropolitan",7822,75,"16,333","Glen Eira",8,2017
"978","Other",3,360000,"SA","O'Brien",2017-08-07,14.8,"3023",1,1,0,136.49,2009,-37.70624,144.74042,"Western Metropolitan",7719,43,"20,397","Other",8,2017
"979","Other",3,430000,"S","O'Brien",2017-08-07,14.8,"3023",2,2,194,135,2010,-37.7253,144.7484,"Western Metropolitan",7719,43,"20,397","Other",8,2017
"980","Chadstone",3,930000,"S","Ray",2017-08-07,11.7,"3148",2,1,0,127,2011,-37.88289,145.09871,"Southern Metropolitan",3582,66,"7,825","Monash",8,2017
"981","Coburg",2,876000,"S","Woodards",2017-08-07,6.7,"3058",2,1,134,100,2014,-37.74914,144.96826,"Northern Metropolitan",11204,71,"24,996","Moreland",8,2017
"982","Other",2,630000,"PI","Other",2017-08-07,16.1,"Other",1,1,196,100,2000,-37.80103,145.17844,"Eastern Metropolitan",4790,43,"11,783","Manningham",8,2017
"983","Ferntree Gully",3,664000,"S","Ray",2017-08-07,24.8,"Other",2,1,219,138,2010,-37.8798,145.2775,"Eastern Metropolitan",10788,56,"25,561","Knox",8,2017
"984","Footscray",3,8e+05,"S","Village",2017-08-07,5.1,"3011",2,2,0,135,2010,-37.80196,144.90783,"Western Metropolitan",7570,78,"13,203","Maribyrnong",8,2017
"985","Glenroy",2,4e+05,"VB","Nelson",2017-08-07,11.2,"3046",1,1,102,70,2012,-37.71122,144.91863,"Northern Metropolitan",8870,54,"19,671","Moreland",8,2017
"986","Glenroy",4,656000,"S","Barry",2017-08-07,11.2,"3046",2,2,228,188.5,2003,-37.7046,144.91041,"Northern Metropolitan",8870,54,"19,671","Moreland",8,2017
"987","Hadfield",2,539000,"S","Barry",2017-08-07,11.2,"3046",2,2,160,100,2012,-37.70522,144.94702,"Northern Metropolitan",2606,51,"5,355","Moreland",8,2017
"988","Hadfield",2,595000,"S","Eview",2017-08-07,11.2,"3046",2,1,201,111,2005,-37.71147,144.93927,"Northern Metropolitan",2606,51,"5,355","Moreland",8,2017
"989","Hampton East",2,771000,"S","McGrath",2017-08-07,13.8,"3188",1,1,0,99,1992,-37.94083,145.03682,"Southern Metropolitan",2356,67,"4,403","Bayside",8,2017
"990","Keilor East",4,710000,"S","Barry",2017-08-07,11.7,"3033",2,1,330,188.5,2004,-37.74165,144.86279,"Western Metropolitan",5629,55,"13,234","Moonee Valley",8,2017
"991","Kew",3,1205000,"S","Other",2017-08-07,5.4,"3101",2,2,257,135,1980,-37.81317,145.05993,"Southern Metropolitan",10331,71,"23,871","Boroondara",8,2017
"992","Maidstone",3,650000,"PI","Jas",2017-08-07,6.4,"3012",2,2,159,128,2016,-37.78502,144.86733,"Western Metropolitan",3873,62,"7,768","Maribyrnong",8,2017
"993","Mentone",3,940000,"S","hockingstuart",2017-08-07,20,"3194",1,2,331,157.9352,1989,-37.97759,145.06482,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",8,2017
"994","Other",3,1627000,"S","hockingstuart",2017-08-07,21.5,"3195",2,2,304,233,2007,-38.00644,145.08478,"South-Eastern Metropolitan",3650,66,"7,530","Kingston",8,2017
"995","Mount Waverley",3,1375000,"S","McGrath",2017-08-07,14.2,"3149",2,2,366,135,2001,-37.87904,145.12911,"Eastern Metropolitan",13366,62,"32,063","Monash",8,2017
"996","Other",4,1175000,"S","Noel",2017-08-07,15.4,"3131",3,2,289,170,2011,-37.82895,145.17678,"Eastern Metropolitan",4973,63,"10,925","Whitehorse",8,2017
"997","Parkville",2,8e+05,"PI","LITTLE",2017-08-07,1.8,"3052",1,1,145,100,2005,-37.7882,144.94205,"Northern Metropolitan",2309,79,"6,193","Melbourne",8,2017
"998","South Morang",3,420000,"S","Harcourts",2017-08-07,20.5,"Other",2,2,155,101,2011,-37.63478,145.08486,"Northern Metropolitan",7969,31,"20,812","Whittlesea",8,2017
"999","Surrey Hills",2,781000,"S","Purplebricks",2017-08-07,10.2,"3127",1,2,140,100,1984,-37.82413,145.10424,"Southern Metropolitan",5457,66,"13,143","Whitehorse",8,2017
"1000","Other",3,795000,"VB","Purplebricks",2017-08-07,15.5,"Other",2,2,217,135,2005,-37.75458,145.12285,"Eastern Metropolitan",6202,46,"16,487","Manningham",8,2017
"1001","Bentleigh East",3,1280000,"SP","Buxton",2017-08-19,13.8,"3165",2,2,335,239,2013,-37.91783,145.0816,"Southern Metropolitan",10969,59,"25,928","Glen Eira",8,2017
"1002","Blackburn",3,881000,"S","Jellis",2017-08-19,13.4,"3130",1,1,300,135,2005,-37.81156,145.14057,"Eastern Metropolitan",5713,73,"12,789","Whitehorse",8,2017
"1003","Other",2,625000,"S","Barry",2017-08-19,16.1,"3088",2,1,189,100,2005,-37.70835,145.11795,"Eastern Metropolitan",1390,54,"3,072","Banyule",8,2017
"1004","Cheltenham",2,955000,"SP","Greg",2017-08-19,17.9,"3192",2,1,836,112,2009,-37.97342,145.07201,"Southern Metropolitan",9758,71,"20,273","Kingston",8,2017
"1005","Fitzroy",1,580000,"VB","Nelson",2017-08-19,2.1,"3065",1,1,782,67,1998,-37.79617,144.97982,"Northern Metropolitan",5825,96,"9,420","Yarra",8,2017
"1006","Flemington",3,1017500,"S","Jellis",2017-08-19,3.4,"3031",2,2,459,153,2003,-37.78273,144.92358,"Northern Metropolitan",3593,76,"7,512","Moonee Valley",8,2017
"1007","Kensington",2,841000,"S","Edward",2017-08-19,3.4,"3031",1,1,105,108,2005,-37.79244,144.92036,"Northern Metropolitan",5263,82,"9,689","Melbourne",8,2017
"1008","Other",3,1125000,"PI","Buxton",2017-08-19,11.4,"3204",2,2,305,135,2005,-37.90734,145.03438,"Southern Metropolitan",2397,73,"5,559","Glen Eira",8,2017
"1009","Mentone",3,881000,"S","Buxton",2017-08-19,20,"3194",2,1,332,135,1989,-37.98001,145.07457,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",8,2017
"1010","Niddrie",3,1150000,"SP","Barry",2017-08-19,10.4,"3042",2,1,317,210,2012,-37.74103,144.8851,"Western Metropolitan",2291,61,"4,851","Moonee Valley",8,2017
"1011","Pascoe Vale",2,585500,"S","Nelson",2017-08-19,8.5,"3044",1,1,100,105,2012,-37.7249,144.9474,"Northern Metropolitan",7485,59,"14,871","Moreland",8,2017
"1012","Ashburton",4,1650000,"VB","Jellis",2017-08-26,10.2,"3147",2,1,338,200,2005,-37.86058,145.08542,"Southern Metropolitan",3052,68,"7,577","Boroondara",8,2017
"1013","Bentleigh East",4,1130000,"S","Buxton",2017-08-26,13.8,"3165",2,2,270,183,2012,-37.90866,145.07533,"Southern Metropolitan",10969,59,"25,928","Glen Eira",8,2017
"1014","Brunswick East",3,959000,"S","Jellis",2017-08-26,4,"3057",2,1,138,122,1998,-37.76292,144.97975,"Northern Metropolitan",5533,83,"8,502","Moreland",8,2017
"1015","Coburg",2,770000,"PI","Ray",2017-08-26,6.7,"3058",1,1,600,100,2009,-37.75356,144.9497,"Northern Metropolitan",11204,71,"24,996","Moreland",8,2017
"1016","Gowanbrae",4,655000,"S","Nelson",2017-08-26,12.9,"3043",3,2,170,215,2017,-37.70128,144.90187,"Western Metropolitan",1071,47,"2,752","Moreland",8,2017
"1017","Other",4,1655000,"S","Buxton",2017-08-26,11.4,"3204",2,2,361,188.5,2005,-37.91406,145.04865,"Southern Metropolitan",2397,73,"5,559","Glen Eira",8,2017
"1018","Mount Waverley",3,1035000,"SP","McGrath",2017-08-26,14.2,"3149",2,2,236,138,2006,-37.88678,145.12748,"Eastern Metropolitan",13366,62,"32,063","Monash",8,2017
"1019","Port Melbourne",4,2455000,"SP","Marshall",2017-08-26,3.5,"3207",3,2,123,0,2010,-37.83349,144.9484,"Southern Metropolitan",8648,84,"14,520","Port Phillip",8,2017
"1020","Reservoir",3,640000,"PI","Ray",2017-08-26,12,"3073",1,1,224,128,2008,-37.71289,145.01967,"Northern Metropolitan",21650,60,"47,517","Darebin",8,2017
"1021","Glen Iris",2,965000,"S","hockingstuart",2017-09-09,7.3,"3146",2,1,704,100,1970,-37.85698,145.04686,"Southern Metropolitan",10412,65,"24,992","Stonnington",9,2017
"1022","Glen Waverley",4,1170000,"S","Ray",2017-09-09,16.7,"3150",3,2,725,188.5,1936,-37.89868,145.14635,"Eastern Metropolitan",15321,59,"39,227","Monash",9,2017
"1023","Mentone",3,875000,"S","hockingstuart",2017-09-09,20,"3194",2,2,165,19,1989,-37.97904,145.06385,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",9,2017
"1024","Murrumbeena",3,922000,"S","Buxton",2017-09-09,10.1,"3163",2,2,219,135,2000,-37.90584,145.06169,"Southern Metropolitan",4442,71,"8,573","Glen Eira",9,2017
"1025","Other",3,2030000,"PI","Buxton",2017-09-16,17.3,"3193",3,2,725,135,2007,-37.98667,145.02796,"Southern Metropolitan",5366,64,"12,783","Bayside",9,2017
"1026","Other",4,1830000,"S","hockingstuart",2017-09-16,27,"Other",3,2,353,222,2004,-38.06189,145.11766,"South-Eastern Metropolitan",2887,58,"5,705","Kingston",9,2017
"1027","Brighton",3,1960000,"PI","Buxton",2017-09-16,10.5,"3186",2,2,709,36,1960,-37.91414,145.00527,"Southern Metropolitan",10579,75,"21,267","Bayside",9,2017
"1028","Brunswick",2,640000,"S","Stockdale",2017-09-16,5.2,"3056",1,1,82,2,2007,-37.77761,144.96832,"Northern Metropolitan",11918,84,"22,739","Moreland",9,2017
"1029","Carnegie",2,850000,"S","Woodards",2017-09-16,10.1,"3163",2,1,117,101,2007,-37.88592,145.04781,"Southern Metropolitan",7822,75,"16,333","Glen Eira",9,2017
"1030","Coburg",3,880000,"S","Brad",2017-09-16,6.7,"3058",1,1,771,104,2004,-37.74701,144.96369,"Northern Metropolitan",11204,71,"24,996","Moreland",9,2017
"1031","Collingwood",2,931000,"S","Other",2017-09-16,2,"3066",1,1,109,90,2001,-37.79737,144.98492,"Northern Metropolitan",4553,92,"6,490","Yarra",9,2017
"1032","Doncaster",3,751000,"S","McGrath",2017-09-16,12.4,"3108",2,1,170,139,2010,-37.78267,145.14278,"Eastern Metropolitan",9028,58,"18,372","Manningham",9,2017
"1033","Essendon",3,770000,"VB","Nelson",2017-09-16,7.5,"3040",1,1,116,135,2001,-37.73899,144.89291,"Western Metropolitan",9264,71,"18,841","Moonee Valley",9,2017
"1034","Glen Iris",2,965000,"S","hockingstuart",2017-09-16,7.3,"3146",2,1,704,100,1970,-37.85698,145.04686,"Southern Metropolitan",10412,65,"24,992","Stonnington",9,2017
"1035","Glen Iris",3,1333000,"S","Noel",2017-09-16,7.3,"3146",2,1,344,135,1970,-37.85289,145.0944,"Southern Metropolitan",10412,65,"24,992","Stonnington",9,2017
"1036","Hampton East",2,875000,"VB","Buxton",2017-09-16,13.8,"3188",1,1,234,100,1998,-37.93522,145.02837,"Southern Metropolitan",2356,67,"4,403","Bayside",9,2017
"1037","Malvern",4,2750000,"SP","Marshall",2017-09-16,5.9,"3144",2,3,357,270,2015,-37.84684,145.03893,"Southern Metropolitan",4675,80,"9,494","Stonnington",9,2017
"1038","Mentone",3,995000,"S","hockingstuart",2017-09-16,20,"3194",3,2,248,166,2011,-37.98087,145.06024,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",9,2017
"1039","Mentone",3,792000,"S","hockingstuart",2017-09-16,20,"3194",2,2,156,135,1989,-37.97928,145.0763,"South-Eastern Metropolitan",6162,68,"11,628","Kingston",9,2017
"1040","Mill Park",4,492000,"S","Ray",2017-09-16,17.9,"3082",1,1,199,188.5,2005,-37.677,145.05658,"Northern Metropolitan",10529,50,"30,550","Whittlesea",9,2017
"1041","Mont Albert",3,1580000,"S","Marshall",2017-09-16,10.2,"3127",2,2,1153,135,2000,-37.82055,145.11169,"Eastern Metropolitan",2079,69,"4,961","Whitehorse",9,2017
"1042","Richmond",3,1500000,"VB","Jellis",2017-09-16,2.4,"3121",2,2,72,145,2011,-37.81937,145.00146,"Northern Metropolitan",14949,90,"23,838","Yarra",9,2017
"1043","West Melbourne",3,1500000,"SP","Other",2017-09-16,3.1,"3003",2,1,862,209,1920,-37.80947,144.94473,"Northern Metropolitan",2230,89,"3,758","Melbourne",9,2017
"1044","Ascot Vale",3,1130000,"S","Nelson",2017-09-23,4.3,"3032",2,1,231,135,2011,-37.77373,144.9311,"Western Metropolitan",6567,75,"13,503","Moonee Valley",9,2017
"1045","Cheltenham",3,795000,"S","Buxton",2017-09-23,17.9,"3192",2,2,138,137,2013,-37.95656,145.06926,"Southern Metropolitan",9758,71,"20,273","Kingston",9,2017
"1046","Hampton",4,2e+06,"VB","Buxton",2017-09-23,13.8,"3188",3,2,360,275,2010,-37.937,145.01169,"Southern Metropolitan",5454,69,"12,459","Bayside",9,2017
"1047","Oak Park",3,763000,"S","Eview",2017-09-23,11.2,"3046",2,2,220,135,2013,-37.71467,144.91997,"Northern Metropolitan",2651,55,"5,751","Moreland",9,2017
"1048","Ormond",3,1060000,"PI","Jellis",2017-09-23,11.4,"3204",2,2,1606,135,2000,-37.9027,145.04159,"Southern Metropolitan",3578,72,"7,707","Glen Eira",9,2017
"1049","Prahran",3,1463000,"S","Jellis",2017-09-23,4.6,"3181",2,2,15,147,1998,-37.84969,145.00057,"Southern Metropolitan",7717,87,"11,171","Stonnington",9,2017
"1050","Sandringham",4,1050000,"VB","hockingstuart",2017-09-23,15.2,"Other",2,1,173,184,2010,-37.94723,145.02268,"Southern Metropolitan",4497,68,"9,303","Bayside",9,2017
"1051","South Melbourne",2,817000,"S","Cayzer",2017-09-23,1.9,"3205",2,1,336,100,2004,-37.83401,144.96654,"Southern Metropolitan",5943,92,"9,318","Port Phillip",9,2017
"1052","Albion",2,3e+05,"PI","Other",2017-11-02,13.9,"3020",1,1,74,100,1970,-37.7836,144.8256,"Western Metropolitan",2185,53,"4,322","Brimbank",11,2017
"1053","Altona",3,705000,"S","hockingstuart",2017-11-02,13.8,"3018",2,2,197,152,2008,-37.8579,144.8181,"Western Metropolitan",5301,63,"9,916","Hobsons Bay",11,2017
"1054","Avondale Heights",2,585000,"S","Barry",2017-11-02,10.5,"3034",1,1,136,100,2012,-37.7623,144.8613,"Western Metropolitan",4502,59,"11,015","Moonee Valley",11,2017
"1055","Brunswick",3,955000,"S","Nelson",2017-11-02,5.2,"3056",2,2,327,110,2007,-37.7636,144.9559,"Northern Metropolitan",11918,84,"22,739","Moreland",11,2017
"1056","Brunswick",1,895000,"S","Nelson",2017-11-02,5.2,"3056",1,0,0,67,2007,-37.7717,144.9679,"Northern Metropolitan",11918,84,"22,739","Moreland",11,2017
